"batch_code","item_code","provincia","sector","fecha","proveedor","descripcion","categoria","monto","metodo_pago","notas_originales"
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2022-11-01","N/A","ARENA - MATERIALES","MATERIALES","14400.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2022-11-01","N/A","GRAVA - MATERIALES","MATERIALES","14400.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2022-11-01","N/A","CEMENTO - MATERIALES","MATERIALES","90000.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2022-11-03","N/A","ARENA - MATERIALES","MATERIALES","7200.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2022-11-03","N/A","GRAVA - MATERIALES","MATERIALES","7200.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2022-11-04","N/A","ARENA - MATERIALES","MATERIALES","14400.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2022-11-04","N/A","GRAVA - MATERIALES","MATERIALES","14400.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2022-11-05","N/A","ARENA - MATERIALES","MATERIALES","10800.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2022-11-05","N/A","GRAVA - MATERIALES","MATERIALES","10800.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2022-11-05","N/A","CEMENTO - MATERIALES","MATERIALES","45000.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2022-11-07","N/A","ARENA - MATERIALES","MATERIALES","10800.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2022-11-07","N/A","GRAVA - MATERIALES","MATERIALES","10800.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2022-11-07","N/A","CEMENTO - MATERIALES","MATERIALES","45000.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2022-11-10","N/A","ARENA - MATERIALES","MATERIALES","9600.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2022-11-10","N/A","GRAVA - MATERIALES","MATERIALES","9600.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2022-11-10","N/A","CEMENTO - MATERIALES","MATERIALES","45000.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2022-11-11","N/A","ARENA - MATERIALES","MATERIALES","14400.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2022-11-11","N/A","GRAVA - MATERIALES","MATERIALES","14400.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2022-11-11","N/A","CEMENTO - MATERIALES","MATERIALES","94500.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2022-11-11","N/A","TABLA 1 X 8 - MATERIALES","MATERIALES","7200.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2022-11-15","N/A","ARENA - MATERIALES","MATERIALES","14400.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2022-11-15","N/A","GRAVA - MATERIALES","MATERIALES","14400.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2022-11-15","N/A","CEMENTO - MATERIALES","MATERIALES","94500.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2022-11-15","N/A","DIFE TABLA 1 X 8 - MATERIALES","MATERIALES","1600.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2022-11-19","N/A","ARENA - MATERIALES","MATERIALES","14400.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2022-11-19","N/A","GRAVA - MATERIALES","MATERIALES","14400.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2022-11-19","N/A","CEMENTO - MATERIALES","MATERIALES","94500.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2022-11-23","N/A","ARENA - MATERIALES","MATERIALES","14400.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2022-11-23","N/A","GRAVA - MATERIALES","MATERIALES","14400.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2022-11-23","N/A","CEMENTO - MATERIALES","MATERIALES","94500.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2022-11-23","N/A","TABLA 1 X 12 - MATERIALES","MATERIALES","17400.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2022-11-23","N/A","PLOMERIA - MATERIALES","MATERIALES","3300.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2022-11-25","N/A","ARENA - MATERIALES","MATERIALES","14400.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2022-11-25","N/A","GRAVA - MATERIALES","MATERIALES","14400.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2022-11-25","N/A","CEMENTO - MATERIALES","MATERIALES","94500.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2022-11-29","N/A","ARENA - MATERIALES","MATERIALES","12000.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2022-11-29","N/A","GRAVA - MATERIALES","MATERIALES","12000.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2022-11-29","N/A","CEMENTO - MATERIALES","MATERIALES","67500.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2022-12-03","N/A","ARENA - MATERIALES","MATERIALES","14400.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2022-12-03","N/A","GRAVA - MATERIALES","MATERIALES","14400.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2022-12-03","N/A","CEMENTO - MATERIALES","MATERIALES","94500.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2022-12-13","N/A","ARENA - MATERIALES","MATERIALES","14400.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2022-12-13","N/A","GRAVA - MATERIALES","MATERIALES","14400.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2022-12-13","N/A","CEMENTO - MATERIALES","MATERIALES","94500.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2022-12-17","N/A","ARENA - MATERIALES","MATERIALES","16200.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2022-12-17","N/A","GRAVA - MATERIALES","MATERIALES","16200.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2022-12-17","N/A","CEMENTO - MATERIALES","MATERIALES","101850.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2022-12-19","N/A","ARENA - MATERIALES","MATERIALES","9450.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2022-12-20","N/A","CEMENTO - MATERIALES","MATERIALES","12125.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2022-01-11","N/A","ARENA - MATERIALES","MATERIALES","16200.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2022-01-11","N/A","GRAVA - MATERIALES","MATERIALES","16200.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2022-01-11","N/A","CEMENTO - MATERIALES","MATERIALES","101850.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2022-12-17","N/A","ARENA - MATERIALES","MATERIALES","10800.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2022-12-17","N/A","GRAVA - MATERIALES","MATERIALES","10800.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2022-12-17","N/A","CEMENTO - MATERIALES","MATERIALES","58200.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2022-11-11","N/A","DANNY GUALETE - MANO DE OBRA","MANO DE OBRA","148800.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2022-11-26","N/A","DANNY GUALETE - MANO DE OBRA (NOV-2022)","MANO DE OBRA","286800.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2022-12-20","N/A","DANNY GUALETE - MANO DE OBRA (DIC-2022)","MANO DE OBRA","515400.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2022-01-31","N/A","DANNY GUALETE - MANO DE OBRA","MANO DE OBRA","951000.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2025-09-26","N/A","Avance CACU - MO","MO","20000.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2025-09-26","N/A","Madera, plantillas y herramientas - HERRAMIENTAS","HERRAMIENTAS","86500.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2025-09-30","N/A","Caja chica - CAJA CHICA","CAJA CHICA","10000.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2025-09-30","N/A","Relleno (ECOCISA) - MATERIALES","MATERIALES","6195.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2025-09-30","N/A","Relleno (Ruben) - MATERIALES","MATERIALES","36000.018000000004","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2025-10-03","N/A","Botes - SERVICIO","SERVICIO","48000.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2025-10-05","N/A","Cemento - MATERIALES","MATERIALES","239000.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2025-10-08","N/A","Arena lavada gruesa - MATERIALES","MATERIALES","28320.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2025-10-09","N/A","Arena lavada gruesa - MATERIALES","MATERIALES","28320.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2025-10-09","N/A","Suministro de tanques para agua - HERRAMIENTAS","HERRAMIENTAS","5000.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2025-10-09","N/A","Avance CACU - MO","MO","100000.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2025-10-10","N/A","Topografia - MO","MO","58000.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2025-10-10","N/A","Caja chica (Compra garrafon y juego de llave) Jhonny - CAJA CHICA","CAJA CHICA","2000.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2025-10-11","N/A","Botes - SERVICIO","SERVICIO","48000.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2025-10-11","N/A","Relleno (Ruben) - MATERIALES","MATERIALES","38000.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2025-10-13","N/A","Suministro Hormigon 180kg/cm2 (INGCOESG) - MATERIALES","MATERIALES","157500.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2025-10-13","N/A","Suministro Hormigon 180kg/cm2 (MORA LEON) - MATERIALES","MATERIALES","255500.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-5","Puerto Plata","Puerto Plata Gualete","2025-10-13","N/A","Caja chica - CAJA CHICA","CAJA CHICA","10000.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-09-26","N/A","Avance CACU - MO","MO","20000.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-09-26","N/A","Madera, plantillas y herramientas - HERRAMIENTAS","HERRAMIENTAS","86500.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-09-30","N/A","Caja chica - CAJA CHICA","CAJA CHICA","10000.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-09-30","N/A","Relleno (ECOCISA) - MATERIALES","MATERIALES","6195.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-09-30","N/A","Relleno (Ruben) - MATERIALES","MATERIALES","36000.018000000004","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-10-03","N/A","Botes - SERVICIO","SERVICIO","48000.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-10-05","N/A","Cemento orden no.01 - MATERIALES","MATERIALES","239000.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-10-08","N/A","Arena lavada gruesa - MATERIALES","MATERIALES","28320.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-10-08","N/A","Grava 1/2"" @ 3/4"" - MATERIALES","MATERIALES","17700.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-10-08","N/A","Transporte Arena lavada gruesa - SERVICIO","SERVICIO","5000.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-10-08","N/A","Transporte Grava 1/2"" @ 3/4"" - SERVICIO","SERVICIO","5000.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-10-09","N/A","Arena lavada gruesa - MATERIALES","MATERIALES","28320.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-10-09","N/A","Grava 1/2"" @ 3/4"" - MATERIALES","MATERIALES","17700.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-10-09","N/A","Transporte Arena lavada gruesa - SERVICIO","SERVICIO","5000.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-10-09","N/A","Transporte Grava 1/2"" @ 3/4"" - SERVICIO","SERVICIO","5000.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-10-09","N/A","Suministro de tanques para agua - HERRAMIENTAS","HERRAMIENTAS","5000.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-10-09","N/A","Avance CACU - MO","MO","100000.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-10-10","N/A","Topografia - MO","MO","58000.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-10-10","N/A","Caja chica (Compra garrafon y juego de llave) Jhonny - CAJA CHICA","CAJA CHICA","2000.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-10-11","N/A","Botes - SERVICIO","SERVICIO","48000.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-10-11","N/A","Relleno (Ruben) - MATERIALES","MATERIALES","38000.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-10-13","N/A","Arena lavada gruesa - MATERIALES","MATERIALES","28320.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-10-13","N/A","Grava 1/2"" @ 3/4"" - MATERIALES","MATERIALES","17700.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-10-13","N/A","Transporte Arena lavada gruesa - SERVICIO","SERVICIO","5000.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-10-13","N/A","Transporte Grava 1/2"" @ 3/4"" - SERVICIO","SERVICIO","5000.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-10-13","N/A","Suministro Hormigon 180kg/cm2 (INGCOESG) - MATERIALES","MATERIALES","157500.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-10-13","N/A","Suministro Hormigon 180kg/cm2 (MORA LEON) - MATERIALES","MATERIALES","255500.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-10-13","N/A","Caja chica - CAJA CHICA","CAJA CHICA","10000.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-10-13","N/A","Cemento orden no.02 - MATERIALES","MATERIALES","239000.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-10-15","N/A","Nomina 15/10/2025 - MO","MO","557359.4500000001","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-10-18","N/A","Caja chica - CAJA CHICA","CAJA CHICA","10000.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-10-20","N/A","Impresion letreros - LOGISTICA","LOGISTICA","6500.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-10-20","N/A","Caja chica - CAJA CHICA","CAJA CHICA","10000.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-10-20","N/A","Suministro Hormigon 180kg/cm2 (INGCOESG) - MATERIALES","MATERIALES","100800.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-10-20","N/A","Botes - SERVICIO","SERVICIO","9000.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-10-20","N/A","Traslado - SERVICIO","SERVICIO","14000.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-10-20","N/A","Relleno (Ruben) - MATERIALES","MATERIALES","7600.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-10-20","N/A","Arena lavada gruesa - MATERIALES","MATERIALES","56640.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-10-20","N/A","Grava 1/2"" @ 3/4"" - MATERIALES","MATERIALES","35400.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-10-20","N/A","Transporte Arena lavada gruesa - SERVICIO","SERVICIO","10000.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-10-20","N/A","Transporte Grava 1/2"" @ 3/4"" - SERVICIO","SERVICIO","10000.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-10-25","N/A","Suministro piedras - SERVICIO","SERVICIO","15000.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-10-25","N/A","Traslado - SERVICIO","SERVICIO","2800.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-10-25","N/A","Caja chica - CAJA CHICA","CAJA CHICA","10000.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-10-27","N/A","Arena lavada gruesa - MATERIALES","MATERIALES","28320.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-10-27","N/A","Grava 1/2"" @ 3/4"" - MATERIALES","MATERIALES","17700.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-10-27","N/A","Transporte Arena lavada gruesa - SERVICIO","SERVICIO","5000.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-10-27","N/A","Transporte Grava 1/2"" @ 3/4"" - SERVICIO","SERVICIO","5000.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-10-27","N/A","Cemento orden no.03 - MATERIALES","MATERIALES","239000.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-10-28","N/A","Suministro de material de relleno - MATERIALES","MATERIALES","20748.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-10-31","N/A","Suministro piedras - SERVICIO","SERVICIO","30000.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-10-31","N/A","Nomina 31/10/2025 - MO","MO","664258.6","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-10-31","N/A","Caja chica - CAJA CHICA","CAJA CHICA","10000.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-11-04","N/A","Arena lavada gruesa - MATERIALES","MATERIALES","56640.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-11-04","N/A","Grava 1/2"" @ 3/4"" - MATERIALES","MATERIALES","35400.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-11-04","N/A","Transporte Arena lavada gruesa - SERVICIO","SERVICIO","10000.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-11-04","N/A","Transporte Grava 1/2"" @ 3/4"" - SERVICIO","SERVICIO","10000.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-11-06","N/A","Arreglo Camion Viamar - SERVICIO","SERVICIO","49907.84","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-11-06","N/A","Caja chica - CAJA CHICA","CAJA CHICA","10000.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-11-07","N/A","Cemento orden no.04 - MATERIALES","MATERIALES","239000.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-11-07","N/A","Arena lavada gruesa - MATERIALES","MATERIALES","56640.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-11-07","N/A","Grava 1/2"" @ 3/4"" - MATERIALES","MATERIALES","35400.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-11-07","N/A","Transporte Arena lavada gruesa - SERVICIO","SERVICIO","10000.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-11-07","N/A","Transporte Grava 1/2"" @ 3/4"" - SERVICIO","SERVICIO","10000.0","CASH",""
"MOPC-CCC-LPN-2021-0036","ITEM-12","Santiago","Santiago La Altagracia","2025-11-08","N/A","Caja chica - CAJA CHICA","CAJA CHICA","14000.0","CASH",""
